compound_name,polarity,mz,rtmin,rtmax,quality,fragmz,int,first_scan
"Guanine, 13C, 15N2",neg,153.03955900000003,8.152684686,8.992756387,maybe,83.02285004748599,4022.746939709758,68773
"Guanine, 13C, 15N2",neg,153.03955900000003,8.152684686,8.992756387,maybe,92.01019174923013,3263.500903074245,68746
"Guanine, 13C, 15N2",neg,153.03955900000003,8.152684686,8.992756387,yes,108.01807091894857,3915.567067050125,68746
"Guanine, 13C, 15N2",neg,153.03955900000003,8.152684686,8.992756387,maybe,110.03374829261288,5468.270988754138,68746
"Guanine, 13C, 15N2",neg,153.03955900000003,8.152684686,8.992756387,yes,111.01776096197901,15200.52299488639,68746
"Guanine, 13C, 15N2",neg,153.03955900000003,8.152684686,8.992756387,yes,136.0130013100356,71039.33085824914,68746
"Guanine, 13C, 15N2",neg,153.03955900000003,8.152684686,8.992756387,yes,153.03970847035268,9258.19356301592,68746
"L-Methionine, 2H3",pos,153.077158,6.760565866,8.008672394,yes,56.049441363939394,27608.608906680354,62435
"L-Methionine, 2H3",pos,153.077158,6.760565866,8.008672394,yes,62.07223616699356,5472.329153103299,66406
"L-Methionine, 2H3",pos,153.077158,6.760565866,8.008672394,yes,64.02945409594362,22081.918953875178,62435
"L-Methionine, 2H3",pos,153.077158,6.760565866,8.008672394,yes,90.04514679055336,5882.381894610071,62609
"L-Methionine, 2H3",pos,153.077158,6.760565866,8.008672394,maybe,107.07168566042921,4790.109307677886,62435
L-Cysteinesulfinic acid,pos,154.016857,11.52733486,12.3611152,maybe,42.03384154151204,2906.7870464603047,104858
L-Cysteinesulfinic acid,pos,154.016857,11.52733486,12.3611152,yes,44.049433692926605,8124.254278982879,104858
L-Cysteinesulfinic acid,pos,154.016857,11.52733486,12.3611152,yes,74.02367724044447,6760.695459269843,104858
Amino hydroxypropanesulfonate,neg,154.017955,9.973862399,11.17813811,maybe,64.97023942217324,11236.521285350027,75727
Amino hydroxypropanesulfonate,neg,154.017955,9.973862399,11.17813811,yes,79.95742467464824,280739.9377106313,75727
Amino hydroxypropanesulfonate,neg,154.017955,9.973862399,11.17813811,yes,94.98093462826807,365582.19145319815,75727
Amino hydroxypropanesulfonate,neg,154.017955,9.973862399,11.17813811,maybe,136.00760148854172,20641.79979918636,75727
Amino hydroxypropanesulfonate,neg,154.017955,9.973862399,11.17813811,yes,154.01808653949,310139.0418837594,75727
Cysteinolic acid,neg,154.017955,8.352722023,9.371724545,maybe,64.97030420519138,12471.146004334647,64933
Cysteinolic acid,neg,154.017955,8.352722023,9.371724545,yes,79.95739752467249,348480.400689942,64817
Cysteinolic acid,neg,154.017955,8.352722023,9.371724545,maybe,80.96523740471602,39567.75497603317,64933
Cysteinolic acid,neg,154.017955,8.352722023,9.371724545,maybe,90.0560829677841,13058.640157082433,64933
Cysteinolic acid,neg,154.017955,8.352722023,9.371724545,maybe,94.98098327348502,16568.82351080387,64933
Cysteinolic acid,neg,154.017955,8.352722023,9.371724545,maybe,136.9916849806767,17157.50042802588,65041
Cysteinolic acid,neg,154.017955,8.352722023,9.371724545,maybe,152.00264159910884,15769.583762116681,64817
Cysteinolic acid,neg,154.017955,8.352722023,9.371724545,yes,154.01806848925426,515523.4315225811,64817
"(R)-2,3-Dihydroxypropane-1-sulfonate",neg,155.00197100000003,7.641296092,8.662857422,maybe,78.9860611683408,23079.29919817889,57943
"(R)-2,3-Dihydroxypropane-1-sulfonate",neg,155.00197100000003,7.641296092,8.662857422,yes,79.95740217916786,321642.9168699667,57943
"(R)-2,3-Dihydroxypropane-1-sulfonate",neg,155.00197100000003,7.641296092,8.662857422,maybe,80.96537700853726,27468.192245262257,57943
"(R)-2,3-Dihydroxypropane-1-sulfonate",neg,155.00197100000003,7.641296092,8.662857422,yes,94.98093984801753,677290.5397211311,57943
"(R)-2,3-Dihydroxypropane-1-sulfonate",neg,155.00197100000003,7.641296092,8.662857422,maybe,136.99159669011235,84578.65630457981,58081
"(R)-2,3-Dihydroxypropane-1-sulfonate",neg,155.00197100000003,7.641296092,8.662857422,yes,155.00213541398813,583211.4758356431,57943
Orotic acid,neg,155.00983200000002,6.531587796,8.258508669,maybe,40.01935644509785,14986.218304128846,50262
Orotic acid,neg,155.00983200000002,6.531587796,8.258508669,yes,41.99857665755275,306079.70715125283,50185
Orotic acid,neg,155.00983200000002,6.531587796,8.258508669,maybe,67.03023681546401,12867.859827215732,50376
Orotic acid,neg,155.00983200000002,6.531587796,8.258508669,maybe,68.01427221801175,9698.565527944855,50317
Orotic acid,neg,155.00983200000002,6.531587796,8.258508669,yes,111.02007514045091,168820.02166349944,50185
"Guanine, 13C, 15N2",pos,155.054111,8.152684686,8.992756387,maybe,112.04825714817306,23675.853857933776,75103
"Guanine, 13C, 15N2",pos,155.054111,8.152684686,8.992756387,yes,113.03224992582714,161620.5208457895,75068
"Guanine, 13C, 15N2",pos,155.054111,8.152684686,8.992756387,maybe,137.04350320843182,17320.18020362226,75068
"Guanine, 13C, 15N2",pos,155.054111,8.152684686,8.992756387,yes,138.02745924562274,335987.51725177374,75068
"Guanine, 13C, 15N2",pos,155.054111,8.152684686,8.992756387,yes,155.05399094945622,482950.60719052266,75068
"Guanine, 13C, 15N2",pos,155.054111,8.152684686,8.992756387,maybe,156.03804504781135,30378.549974239322,75068
"Guanine, 13C, 15N2",pos,155.054111,8.152684686,8.992756387,maybe,156.0381957618807,31310.638312982384,75068
Amino hydroxypropanesulfonate,pos,156.03250699999998,9.973862399,11.17813811,maybe,43.01786002849529,5501.5191629752135,92743
Amino hydroxypropanesulfonate,pos,156.03250699999998,9.973862399,11.17813811,maybe,55.017824167253735,8769.37036320613,92743
Amino hydroxypropanesulfonate,pos,156.03250699999998,9.973862399,11.17813811,yes,56.04945485665629,147687.92057930742,92636
Amino hydroxypropanesulfonate,pos,156.03250699999998,9.973862399,11.17813811,maybe,57.0334824171741,8118.339996670708,92743
Amino hydroxypropanesulfonate,pos,156.03250699999998,9.973862399,11.17813811,maybe,58.065112555498985,30681.279774222858,92636
Amino hydroxypropanesulfonate,pos,156.03250699999998,9.973862399,11.17813811,maybe,60.044354432385035,9160.338050118915,92636
Amino hydroxypropanesulfonate,pos,156.03250699999998,9.973862399,11.17813811,maybe,74.0600660863721,6777.272070289144,92636
Amino hydroxypropanesulfonate,pos,156.03250699999998,9.973862399,11.17813811,maybe,138.02198359300309,18445.053846642426,92636
Amino hydroxypropanesulfonate,pos,156.03250699999998,9.973862399,11.17813811,maybe,156.03257454634317,11852.142488502837,92636
Cysteinolic acid,pos,156.03250699999998,8.352722023,9.371724545,yes,41.03859852542358,9171.620150526744,76080
Cysteinolic acid,pos,156.03250699999998,8.352722023,9.371724545,yes,56.049429907097036,126318.76915647306,76080
Cysteinolic acid,pos,156.03250699999998,8.352722023,9.371724545,yes,58.065097972915154,41704.28423279113,76080
Cysteinolic acid,pos,156.03250699999998,8.352722023,9.371724545,yes,60.04436241470101,16305.456595707552,76185
Cysteinolic acid,pos,156.03250699999998,8.352722023,9.371724545,maybe,60.28659092940037,7219.646955330662,76838
Cysteinolic acid,pos,156.03250699999998,8.352722023,9.371724545,maybe,74.06004819706317,9918.681555040148,76185
Cysteinolic acid,pos,156.03250699999998,8.352722023,9.371724545,maybe,138.02212187548216,19928.352242416597,76080
L-Histidine,pos,156.076753,18.64267131,24.06745187,maybe,82.05252301607628,732.5203260638572,165502
L-Histidine,pos,156.076753,18.64267131,24.06745187,yes,83.06037013826844,2745.109575888377,165250
L-Histidine,pos,156.076753,18.64267131,24.06745187,maybe,93.04474738597506,1700.2229089171042,165380
L-Histidine,pos,156.076753,18.64267131,24.06745187,maybe,95.06037289567001,1180.5210005330396,165380
L-Histidine,pos,156.076753,18.64267131,24.06745187,yes,110.0712390456034,11758.929673614099,165250
Allantoin,neg,157.03671500000002,9.844687576,10.59181067,yes,41.998572102803976,32588.82603330348,77004
Allantoin,neg,157.03671500000002,9.844687576,10.59181067,maybe,97.00442316201672,10248.35805042855,77004
Allantoin,neg,157.03671500000002,9.844687576,10.59181067,maybe,114.0309019254881,6984.667459380092,77004
"L-Histidine, 15N",pos,157.07378799999998,17.3934734,23.73001423,yes,51.02289624652489,7895.257935990381,170356
"L-Histidine, 15N",pos,157.07378799999998,17.3934734,23.73001423,yes,77.03852658909751,38793.891140223364,170356
"L-Histidine, 15N",pos,157.07378799999998,17.3934734,23.73001423,maybe,95.04912303781646,5230.344903071364,170356
"L-Histidine, 15N",pos,157.07378799999998,17.3934734,23.73001423,maybe,111.06827084775013,7250.543524365165,170356
5-Hydroxyectoine,pos,159.076419,11.05664168,11.63267569,maybe,44.04942544315106,9469.176388158554,99565
5-Hydroxyectoine,pos,159.076419,11.05664168,11.63267569,maybe,56.04944775932349,12486.745869470022,99845
5-Hydroxyectoine,pos,159.076419,11.05664168,11.63267569,maybe,60.04432121554785,14764.12443550187,99411
5-Hydroxyectoine,pos,159.076419,11.05664168,11.63267569,yes,72.04434510035348,46445.44199877698,99411
5-Hydroxyectoine,pos,159.076419,11.05664168,11.63267569,yes,83.06030196307988,93588.86692392097,99411
5-Hydroxyectoine,pos,159.076419,11.05664168,11.63267569,yes,84.04436022662355,40021.763573824755,99411
5-Hydroxyectoine,pos,159.076419,11.05664168,11.63267569,maybe,95.06035116496217,13633.63097050482,99411
5-Hydroxyectoine,pos,159.076419,11.05664168,11.63267569,maybe,96.04456506724439,15239.674008548622,99744
5-Hydroxyectoine,pos,159.076419,11.05664168,11.63267569,yes,113.0708817642565,173302.44607727087,99411
5-Hydroxyectoine,pos,159.076419,11.05664168,11.63267569,maybe,117.06589769069134,12055.988306527186,99411
5-Hydroxyectoine,pos,159.076419,11.05664168,11.63267569,yes,159.07649179958355,85039.68742169616,99411
L-2-Aminoadipic acid,neg,160.061533,11.89641354,12.52043582,maybe,98.06130606199055,14949.323349327877,91981
L-2-Aminoadipic acid,neg,160.061533,11.89641354,12.52043582,yes,116.07184141545359,54034.926430072206,91856
L-2-Aminoadipic acid,neg,160.061533,11.89641354,12.52043582,maybe,142.0511403483612,22346.637519993095,91856
L-2-Aminoadipic acid,neg,160.061533,11.89641354,12.52043582,maybe,160.06172147233198,7860.835407724568,91856
N-Methyl-L-glutamic acid,neg,160.061533,9.544329571,10.16835185,yes,116.07185732511162,92534.973553583,72548
N-Methyl-L-glutamic acid,neg,160.061533,9.544329571,10.16835185,maybe,142.0512907713469,55541.982423933725,72548
Betonicine,pos,160.09681999999998,8.465206887,9.161307048,yes,44.04941691583191,265418.0357718298,78892
Betonicine,pos,160.09681999999998,8.465206887,9.161307048,maybe,45.033426824836496,61963.00815007716,78892
Betonicine,pos,160.09681999999998,8.465206887,9.161307048,maybe,46.06502421772353,46683.322730246844,79119
Betonicine,pos,160.09681999999998,8.465206887,9.161307048,yes,58.06505018938463,565445.7814039964,78892
Betonicine,pos,160.09681999999998,8.465206887,9.161307048,yes,70.0650145088792,87845.78586964011,79279
Betonicine,pos,160.09681999999998,8.465206887,9.161307048,yes,88.07559923484426,2261911.3625517497,78892
Betonicine,pos,160.09681999999998,8.465206887,9.161307048,yes,100.07563749180524,92426.99740964014,78892
Betonicine,pos,160.09681999999998,8.465206887,9.161307048,yes,102.05483731760515,261775.01285543502,78892
Betonicine,pos,160.09681999999998,8.465206887,9.161307048,yes,114.09132210107389,107013.076308665,78964
Betonicine,pos,160.09681999999998,8.465206887,9.161307048,maybe,142.0862504614484,59763.961925455726,78892
Betonicine,pos,160.09681999999998,8.465206887,9.161307048,yes,160.0967884173164,8331364.426472356,78892
Betonicine,pos,160.09681999999998,8.465206887,9.161307048,maybe,161.1000989294422,211772.23826781102,78892
Betonicine,pos,160.09681999999998,8.465206887,9.161307048,maybe,172.19992302576188,97101.66963139287,78964
L-Hydroxylysine,neg,161.09316700000002,16.27039266,18.18511947,yes,99.92588374885072,5768.478605334152,130705
L-Hydroxylysine,neg,161.09316700000002,16.27039266,18.18511947,yes,115.92079589617411,30335.496561122796,130705
L-Hydroxylysine,neg,161.09316700000002,16.27039266,18.18511947,maybe,116.92863133039405,2313.6514187186103,130705
L-Hydroxylysine,neg,161.09316700000002,16.27039266,18.18511947,maybe,143.08279120576114,638.8505641062634,131634
L-Hydroxylysine,neg,161.09316700000002,16.27039266,18.18511947,maybe,160.89285243888975,5213.098759699547,130705
L-Hydroxylysine,neg,161.09316700000002,16.27039266,18.18511947,maybe,161.09339280476632,1705.9452269073952,130705
L-Hydroxylysine,neg,161.09316700000002,16.27039266,18.18511947,maybe,161.89421209591302,1608.8811900759592,130705
L-2-Aminoadipic acid,pos,162.07608499999998,11.89641354,12.52043582,yes,55.017805627944895,62550.81065029568,108188
L-2-Aminoadipic acid,pos,162.07608499999998,11.89641354,12.52043582,yes,55.054182990732784,12138.558168681406,108188
L-2-Aminoadipic acid,pos,162.07608499999998,11.89641354,12.52043582,yes,56.04944303350393,34338.280919990335,108188
L-2-Aminoadipic acid,pos,162.07608499999998,11.89641354,12.52043582,yes,70.06511681712179,27048.259418304,108188
L-2-Aminoadipic acid,pos,162.07608499999998,11.89641354,12.52043582,yes,98.05999935969082,147582.55094394932,108188
L-2-Aminoadipic acid,pos,162.07608499999998,11.89641354,12.52043582,yes,116.07063412607573,14566.22987615412,108188
L-2-Aminoadipic acid,pos,162.07608499999998,11.89641354,12.52043582,yes,144.0655647318319,7417.937058907968,108188
N-Methyl-L-glutamic acid,pos,162.07608499999998,9.544329571,10.16835185,maybe,41.038552778384755,65427.64695797337,88034
N-Methyl-L-glutamic acid,pos,162.07608499999998,9.544329571,10.16835185,yes,42.03379630916881,117735.62237345957,88034
N-Methyl-L-glutamic acid,pos,162.07608499999998,9.544329571,10.16835185,yes,70.06504843590835,215975.45207445548,88034
N-Methyl-L-glutamic acid,pos,162.07608499999998,9.544329571,10.16835185,maybe,85.02834330646537,53912.37308317035,88034
N-Methyl-L-glutamic acid,pos,162.07608499999998,9.544329571,10.16835185,yes,98.05994869684412,1321685.9071220013,88034
N-Methyl-L-glutamic acid,pos,162.07608499999998,9.544329571,10.16835185,yes,116.07049517753484,204113.26592812315,88034
N-Methyl-L-glutamic acid,pos,162.07608499999998,9.544329571,10.16835185,yes,144.06534502596048,91499.07620800051,88157
Deoxynojirimycin,neg,162.07718300000002,9.930882446,10.65731844,maybe,41.00337075295514,3971.744563110873,76264
Deoxynojirimycin,neg,162.07718300000002,9.930882446,10.65731844,maybe,43.01903102301996,8771.093754243817,76127
Deoxynojirimycin,neg,162.07718300000002,9.930882446,10.65731844,maybe,58.0298763845443,3069.2916540293686,76248
Deoxynojirimycin,neg,162.07718300000002,9.930882446,10.65731844,maybe,59.013898440152595,7426.244198710124,76127
Deoxynojirimycin,neg,162.07718300000002,9.930882446,10.65731844,maybe,71.01383663381726,6047.911252149318,76264
Deoxynojirimycin,neg,162.07718300000002,9.930882446,10.65731844,yes,73.02956250600882,21972.9770152333,76127
Deoxynojirimycin,neg,162.07718300000002,9.930882446,10.65731844,maybe,84.0455701628449,5305.117698810719,76127
Deoxynojirimycin,neg,162.07718300000002,9.930882446,10.65731844,maybe,86.02491907770334,4506.333413151332,76127
Deoxynojirimycin,neg,162.07718300000002,9.930882446,10.65731844,maybe,94.0299382112965,4486.851792720327,76127
Deoxynojirimycin,neg,162.07718300000002,9.930882446,10.65731844,maybe,96.04557901017468,4082.1861080801305,76248
Deoxynojirimycin,neg,162.07718300000002,9.930882446,10.65731844,yes,112.04055945059284,10980.567555518517,76127
Deoxynojirimycin,neg,162.07718300000002,9.930882446,10.65731844,maybe,130.05111489078652,5979.4579963271635,76127
Carnitine,pos,162.11247,9.68010363,10.25563481,yes,43.01778223253383,359773.49391867896,89708
Carnitine,pos,162.11247,9.68010363,10.25563481,maybe,44.049417592404495,64270.459550487845,89762
Carnitine,pos,162.11247,9.68010363,10.25563481,yes,57.033444991166505,98391.17198867394,89762
Carnitine,pos,162.11247,9.68010363,10.25563481,yes,60.080686740831794,974143.3233112374,89708
Carnitine,pos,162.11247,9.68010363,10.25563481,yes,85.02832956815338,474990.12750552397,89708
Carnitine,pos,162.11247,9.68010363,10.25563481,yes,102.09125985262693,307500.5447125676,89708
Carnitine,pos,162.11247,9.68010363,10.25563481,yes,103.03886883380359,911215.2283380682,89708
Carnitine,pos,162.11247,9.68010363,10.25563481,yes,162.1123402455441,746323.5697305081,89708
L-Methionine S-oxide,neg,164.03869,8.761005243,9.74332522,yes,62.99104696991143,21790.36093984329,71841
L-Methionine S-oxide,neg,164.03869,8.761005243,9.74332522,maybe,100.0404475920876,3583.6570364627237,71841
Deoxynojirimycin,pos,164.091735,9.930882446,10.65731844,yes,60.04434461164882,116693.06237289972,91435
Deoxynojirimycin,pos,164.091735,9.930882446,10.65731844,yes,68.04942481749299,76619.61152390411,91435
Deoxynojirimycin,pos,164.091735,9.930882446,10.65731844,yes,69.03340871220915,212519.30769042968,91435
Deoxynojirimycin,pos,164.091735,9.930882446,10.65731844,yes,80.0494382324582,155502.5451896829,91435
Deoxynojirimycin,pos,164.091735,9.930882446,10.65731844,yes,82.06503809425838,138651.79601761667,91435
Deoxynojirimycin,pos,164.091735,9.930882446,10.65731844,maybe,86.05998734832835,33385.81755750982,91435
Deoxynojirimycin,pos,164.091735,9.930882446,10.65731844,maybe,98.06001787991842,26900.78790778374,91435
Deoxynojirimycin,pos,164.091735,9.930882446,10.65731844,maybe,102.05494535974252,41576.36439939274,91435
Deoxynojirimycin,pos,164.091735,9.930882446,10.65731844,yes,110.05998567288091,105909.18837165525,91435
Deoxynojirimycin,pos,164.091735,9.930882446,10.65731844,maybe,128.07060648032225,60675.08670847443,91435
Deoxynojirimycin,pos,164.091735,9.930882446,10.65731844,yes,146.08110349604732,68734.0945180189,91550
Deoxynojirimycin,pos,164.091735,9.930882446,10.65731844,maybe,164.0916548586953,80704.86955637878,91435
Hordenine,neg,164.108088,2.83602422,4.192038079,yes,106.04249028628607,20218.27195914349,24210
Hordenine,neg,164.108088,2.83602422,4.192038079,yes,164.1082343643658,6798.015033030636,24210
N-Acetyltaurine,neg,166.017955,3.837963418,5.132299275,yes,79.95740560773754,997377.7591584967,29866
